gene,C1,C2,C3,C4,C5,T1,T2,T3,T4,T5
FEM1B,78.04989224,94.16133671,42.38395102,58.05919116,44.23292086,49.54410042,46.52661966,24.66450723,34.44532024,63.46580681
FEM1C,36.5405411,33.17396604,22.11767803,34.84830306,39.81773005,32.80086474,34.40862377,19.3664274,27.78879844,21.08269512
FEN1,2.726249757,2.856036811,18.31568554,14.57873963,4.253165468,5.773529547,6.403489465,22.71888469,7.819233033,20.82868674
FENDRR,66.22148604,69.8630543,10.44721414,12.50062981,16.16202878,24.68183881,24.8844464,4.609628779,0.784830081,7.602107791
FER,53.95336213,44.20266203,16.19979407,17.90371534,24.22279,22.11983508,18.15672962,7.962086072,25.40524041,4.880589489
FER1L4,1.319153108,3.471183201,5.78564074,10.93405472,2.187342241,3.680625086,3.242273147,11.52407195,4.738048269,2.794092124
FER1L6,0.395745932,1.84543917,3.43832364,24.1700157,12.7594964,15.4802761,16.49506463,0.209528581,0.842965643,7.02151722
FERMT1,0.659576554,1.449987919,14.41451064,68.00214736,21.10380199,29.12023965,36.7592718,280.1397126,121.6777304,40.09703632
FERMT2,174.7438151,167.5834523,24.00214387,12.85230994,46.37975677,25.69220648,13.49596197,3.53205322,16.07448278,8.055694175
FERMT3,2.154616744,3.646939312,32.39958814,5.978562085,7.33164714,7.000404575,8.713609082,2.933400132,21.16134442,6.059914087
FES,4.045402865,4.437841814,4.06647892,1.790371534,5.994937993,3.680625086,2.918045832,1.975555191,5.755420597,1.505906794
FEZ1,12.04826506,14.58775725,3.074654793,1.566575092,4.901266872,3.861047884,2.472233275,0.628585743,2.034744655,1.143037687
FEZ2,17.50076457,20.43164796,12.23249756,13.65158294,16.68861117,17.3566732,17.62986024,11.52407195,21.68456447,12.08354126
FFAR4,0.395745932,0.61514639,0.925702518,5.403085521,3.321519699,3.788878765,4.903938135,1.137440867,2.063812436,0.979746589
FGD1,7.167398555,10.7211228,1.950587449,3.99636503,3.443038712,3.103272131,3.201744733,5.687204337,2.267286902,1.143037687
FGD2,6.595765541,7.118122514,32.13510171,6.841776932,5.022785886,7.144742814,6.72771678,2.24494908,13.60372141,3.138817775
FGD3,1.978729662,2.504524588,17.78671267,6.905718772,4.658228846,3.139356691,5.673978007,1.736093956,6.017030624,1.578480615
FGD4,20.2709861,17.79530628,25.68824488,72.09442515,53.26583419,54.99286893,56.2534391,25.41282359,47.26421157,30.42657462
FGD5,18.42417175,11.46808627,13.98472019,7.513166257,23.16962521,19.4134931,14.4281155,8.321277925,20.23117543,5.570040792
FGD5-AS1,67.54063914,71.92818861,49.49202393,68.7055076,59.98988626,66.10691331,60.14416687,76.86705652,62.29225423,41.80252112
FGD6,59.93352289,66.78732235,75.1141472,19.05466846,24.95190408,36.33715158,39.83943129,26.96932162,97.46426899,19.57678832
FGF1,6.595765541,1.801500142,0.62815528,0.479563804,2.065823227,1.804227983,0.526869386,0.329259198,4.214828215,0.417299473
FGF13,6.859596163,10.06203738,1.983648254,0.863214847,3.240507023,3.067187572,1.418494502,0.718383706,0.465084493,0.127004187
FGF2,55.75620471,53.34197982,9.190903575,4.284103312,14.50126893,9.887169349,6.606131537,0.628585743,27.58532397,1.651054437
FGF7,38.33502904,54.16715477,6.441567096,7.253242675,14.05043339,8.985055357,4.822881306,1.047642904,7.930853311,0.997890044
FGFBP1,0,0.219695139,0.132243217,20.87701092,2.227848578,2.922849333,2.350648032,0.778249015,0.087203342,3.302108874
FGFR1,98.45279365,90.42651934,33.55671629,16.14531472,50.87596026,29.66150805,20.18315034,4.519830815,31.6257455,6.658648113
FGFR1OP,9.58584592,9.754464185,10.28191011,10.83814196,7.939242206,8.948970797,10.37527407,17.18134363,9.156350949,13.19029204
FGFR1OP2,20.79864734,16.96046475,21.68788757,14.29100135,13.24557246,11.58314365,11.3074276,12.27238831,18.92312529,15.87552343
FGFR2,67.54063914,86.82351905,9.488450813,25.38491067,24.74937239,31.32139779,32.99012927,18.82763962,1.046440108,2.57637066
FGFR3,0.747520095,2.768158755,6.810525671,14.45085595,11.7873443,16.20196729,18.48095694,4.430032852,2.238219121,10.79535593
FGFR4,0.703548324,1.933317226,3.570566857,19.47029043,7.33164714,7.974687686,11.38848443,32.53679534,11.88872234,20.95569093
FGFRL1,4.573064109,3.29542709,3.405262835,6.873747852,10.41012881,6.206544263,5.876620079,16.58269054,8.981944264,9.724892067
FGGY,6.024132528,7.162061541,4.595451788,4.316074233,5.954431655,6.928235456,6.281904222,14.637068,3.66254038,4.735441846
FGL2,111.2925506,84.31899447,33.09386503,24.93731779,49.57975745,40.48687595,23.38489507,6.944375822,48.10717721,13.31729623
FGR,2.858165068,2.812097783,6.612160845,2.269935337,6.967090099,2.381580938,1.702193402,1.167373522,13.48745029,1.542193705
FH,18.81991768,20.43164796,11.80270711,45.3347649,23.41266324,28.47071758,31.77427684,21.19231932,13.25490804,21.39113386
FHAD1,0.219858851,2.021195282,1.024884931,0.223796442,0.486076053,0.685606634,0.891625115,0.598653088,9.272622072,0.707594759
FHDC1,2.330503825,2.548463616,6.149309586,14.54676871,10.00506543,12.41308853,14.34705868,17.0017477,5.028726077,7.874259621
FHIT,1.451068419,1.186353752,1.157128148,1.31080773,1.701266187,1.262959588,2.958574247,1.197306176,0.37788115,1.651054437
FHL1,329.3485594,467.2036833,64.99754111,37.1182384,133.9544591,79.74687686,45.59446613,3.322524639,6.859996267,9.271305683
FHL2,15.21423252,17.18015989,6.64522165,21.51642932,13.52911682,13.35128708,13.49596197,26.10127464,18.77778639,19.39535377
FHL3,8.134777501,15.774111,2.942411576,1.406720491,3.159494347,2.273327259,1.661664988,2.155151117,5.900759501,3.029957043
FHL5,6.947539704,6.502976123,7.0419513,2.461760859,24.34430901,6.45913618,2.026420717,0.419057162,0.610423397,0.526160205
FHOD1,4.309233487,8.172659182,15.10878753,6.106445766,8.951900651,8.66029432,9.686291026,8.949863667,15.72566941,9.797465888
FHOD3,14.2028818,26.53917283,5.752579935,2.749499141,7.129115451,6.242628822,6.119790565,1.855824573,3.895082626,0.979746589
FIBIN,12.00429329,20.60740407,1.48773619,1.566575092,5.184811237,2.814595654,1.580608159,0.838114323,3.69160816,2.249788463
FIBP,5.672358366,6.239341956,10.87700459,7.385282576,6.562026722,6.783897217,8.186739696,11.19481275,8.342453087,10.6864952
FICD,0.879435406,1.318170836,1.454675386,1.694458773,1.296202809,1.226875029,0.891625115,1.077575559,2.267286902,1.088607321
FIG4,11.34471673,15.20290364,12.19943676,11.76529865,8.7898753,9.77891567,9.037836397,6.674981933,12.03406125,8.472993648
FIGF,2.286532054,1.362109864,0.429790455,0.831243926,3.807595752,2.462410352,1.256380844,0,0,0
FIGN,10.42130956,8.21659821,2.148952275,2.046138896,2.875949983,2.922849333,2.553290103,0.329259198,0.523220054,0.526160205
FIGNL1,4.968810041,5.052988204,7.835410602,9.367479631,3.362026036,4.149724362,4.57971082,21.43178055,4.999658296,15.14978522
FILIP1,91.02156447,112.4839113,10.84394379,6.458125889,18.227852,16.23805185,10.05104676,0.957844941,1.337117916,1.378902607
FILIP1L,76.68676736,123.9080586,64.36938583,23.97819018,46.66330113,26.19739032,19.98050827,24.57470927,36.79981048,21.73585951
FIP1L1,15.34614783,13.00595225,23.70459663,18.9587557,15.39240836,15.80503713,20.22367875,13.34996387,18.42897302,16.16581872
FIS1,23.83269949,22.10133101,11.7365855,15.25012896,16.00000343,17.06799672,15.96819525,17.45073752,10.84228223,17.09113494
FITM2,1.890786122,1.318170836,0.826520106,1.438691411,1.660759849,1.551636066,1.418494502,9.907708608,0.697626739,2.231645008
FIZ1,4.441148798,5.316622371,3.868114095,4.316074233,3.321519699,4.113639802,4.822881306,5.268147176,3.749743722,3.556117248
FJX1,0.703548324,0.746963474,0.826520106,0.127883681,1.660759849,0.360845597,0.121585243,1.047642904,1.162711232,1.360759151
FKBP10,16.35749854,22.01345296,8.496626686,6.266300367,15.31139568,9.454154633,6.970887266,24.69443989,32.29430446,35.56117248
FKBP11,0.703548324,1.889378198,5.421971893,9.30353779,2.794937307,3.175441251,2.958574247,5.268147176,3.720675941,4.898732944
FKBP14,13.58727702,19.99225768,6.347674412,7.257398895,7.372153477,6.747812658,8.348853353,8.291345271,11.6561801,10.05147426
FKBP15,19.0837483,24.9134288,26.87843384,21.1647492,20.45570058,21.2898902,20.26420717,17.6602661,38.45667399,18.07088153
FKBP1A,34.64887554,41.4784423,71.37629268,71.19923938,71.77480018,74.29666497,74.042576,131.0732977,85.94993966,95.68767634
FKBP1B,0.967378946,0.351512223,0.528972868,1.31080773,1.174683796,1.768143424,1.661664988,0.538787779,2.819574737,0.526160205
FKBP2,9.058184677,9.139317795,6.678282454,17.16838417,8.951900651,11.33055174,12.4422232,9.428786138,10.52253665,14.62362501
FKBP3,17.32487749,17.18015989,16.53040211,20.78109816,11.38228092,13.2430334,11.34795601,9.937641263,11.48177341,28.04978197
FKBP4,19.87524016,18.19075753,17.85283428,46.00615423,19.88861185,19.5939159,22.0474574,52.17261663,40.95650313,81.28267996
FKBP5,299.4477556,63.27220012,329.7484614,224.5957147,169.5190236,66.39558979,55.52392764,21.16238667,77.66911027,15.96624071
FKBP7,6.551793771,6.283280984,1.586918603,1.758400613,2.835443645,2.092904461,2.188534374,2.424545007,3.371862572,1.651054437
FKBP8,70.66263483,79.04631112,43.21047112,40.28335951,52.57722645,44.13141647,44.25702846,34.18309133,55.78107134,33.09366256
FKBP9,52.82284791,57.36415843,30.00400227,48.86819101,62.89986157,62.26643362,58.31268783,145.0126355,76.03085015,77.8483053
FKBPL,0.659576554,1.186353752,1.355492973,2.205993497,1.417721823,1.587720625,1.296909259,0.957844941,1.249914574,2.122784276
FKRP,7.299313866,8.172659182,4.628512592,2.941324662,4.860760535,3.644540526,4.052841434,3.023198095,4.41830268,1.905062812
FKTN,17.23693395,14.58775725,8.99253875,21.10080736,14.21772456,15.87720625,16.57612146,26.849591,11.74338344,19.03248466
FLAD1,6.639737312,6.459037096,7.339498538,11.63741497,8.546837273,8.840717118,10.41580248,12.00299442,8.778469799,10.83164284
FLCN,34.42989613,15.33472072,16.10061166,11.18982208,17.2556999,14.36165475,16.77876354,5.657271683,13.89439922,10.50506065
FLI1,7.91491865,10.19385446,45.3263626,12.37274613,12.96202809,8.588125201,9.240478469,2.394612353,13.25490804,4.499576927
FLII,58.08670853,71.84031055,61.8237039,64.99688085,64.89115314,64.62744636,72.78903215,35.29059955,93.27850856,35.85146777
FLJ10038,11.3886885,9.534769046,16.23285488,7.065573374,13.73164851,11.40272085,12.48275162,4.669494087,6.046098404,3.211391597
FLJ22763,0,0.043939028,0.198364825,1.438691411,1.053164782,0.902113992,1.377966087,0.419057162,0,0.979746589
FLJ23867,3.429798082,7.206000569,1.653040211,10.35857816,7.210128126,9.887169349,10.61844456,17.0017477,27.12023948,11.62995488
FLJ32255,0.923407176,1.318170836,5.587275914,1.918255215,3.524051388,2.850680214,2.715403761,1.047642904,7.092538513,7.094091041
FLJ37453,1.714899041,1.84543917,1.851405037,1.087011288,1.45822816,1.768143424,2.229062788,1.167373522,0.639491177,1.161181142
FLJ42393,6.771652622,7.60145182,1.553857799,1.470662331,5.468355601,5.087922913,6.362961051,1.137440867,1.569660163,0.907172767
FLJ42627,8.794354055,9.095378767,6.810525671,7.225427975,8.911394313,8.515956081,11.0237287,4.250436926,6.889064047,6.985230309
FLJ45513,1.6269555,1.713622087,0.661216085,0.319709202,1.174683796,1.190790469,2.066949131,0.239461235,0.72669452,0.090717277
FLNA,8363.870424,11501.47993,1033.513801,379.9424162,1386.126879,1080.949069,701.7900226,241.5864537,875.3762185,155.6527034
FLNB,139.4344835,189.6847833,140.4753572,888.7915827,432.0405988,481.8371252,541.4190871,470.6011926,532.0566596,223.0737835
FLNC,1169.077456,1951.244349,67.64240545,25.73659079,109.9342008,121.9297271,73.35642995,1.616363338,17.84761741,9.289449139
FLOT1,43.61999611,57.73588261,32.66407458,33.02596061,39.49367934,34.42466992,39.47467556,38.52332622,46.04336477,71.0679146
FLOT2,24.22844542,28.69218519,49.35978071,33.85720454,28.27342378,26.52215136,32.54431671,37.53554863,29.18405191,22.91518411
FLRT2,17.98445404,17.22409892,16.3981589,7.321340735,13.89367386,13.09869516,7.619341895,1.975555191,4.970590515,1.106750776
FLRT3,3.825544014,7.293878625,0.892641714,2.205993497,1.579747174,1.695974304,1.256380844,5.627339028,3.924150407,1.124894232
FLT1,21.94191337,15.774111,18.58017198,19.40634859,41.88355327,23.5271329,21.27741753,17.75006406,57.78674821,29.95484478
FLT3,0.219858851,1.274231808,3.901174899,2.333877178,0.769620418,0.613437514,1.013210358,0.209528581,0.319745589,0.344725652
FLT3LG,2.638306217,1.801500142,1.71916182,1.087011288,1.45822816,1.768143424,1.864307059,0.359191853,1.627795724,0.580590571
FLT4,6.507822001,3.471183201,5.818701544,1.566575092,7.453166153,4.438400839,3.120687904,0.868046978,5.348471665,2.195358097
FLVCR1,5.980160758,4.701475981,5.355850285,13.49172834,7.69620418,9.057224476,8.713609082,18.37864981,7.005335171,14.71434229
FLVCR2,2.198588514,2.240890421,4.562390983,19.56620319,7.615191504,8.371617843,8.470438596,1.466700066,11.30736673,4.644724569
FLYWCH1,21.50219566,19.15741615,9.455390009,7.257398895,14.5822816,11.90790469,12.23958113,9.518584101,11.97592569,7.547677425
FLYWCH2,3.385826311,2.724219727,2.082830666,3.836510429,3.605064063,3.175441251,3.282801561,2.51434297,3.023049202,3.973416721
FMN1,15.47806314,11.07263502,22.7127725,95.11348772,59.7063419,71.73610462,75.90972005,29.39386663,81.97114183,19.46792759
FMN2,28.80150953,36.38151507,3.20689801,0.575476564,2.713924632,3.28369493,2.310119617,0.089797963,0.290677808,0.072573821
FMNL1,4.177318176,6.590854179,37.49095199,8.568206625,12.19240767,9.129393596,11.67218333,3.921177727,24.85295258,4.100420909
FMNL2,21.63411098,17.13622087,26.87843384,19.31043583,24.66835971,19.63000046,20.58843448,40.34921814,70.57657176,9.779322433
FMNL3,33.59443249,36.86484438,49.49202393,14.06720491,23.85823296,20.02693062,22.53379837,19.09703351,41.82853656,11.99282399
FMO2,9.409958839,3.339366117,3.735870878,1.918255215,23.21013155,7.289081053,1.945363888,0.299326544,2.412625806,0
FMO4,1.319153108,1.581805003,2.744046751,3.96439411,3.362026036,4.438400839,3.931256191,1.526565375,0.784830081,0.997890044
FMO5,1.846814352,4.218146675,7.306437734,29.73295583,24.14177732,30.45536836,30.96370855,4.489898161,3.720675941,9.63417479
FMOD,16.84118802,14.49987919,13.15820008,15.88954736,28.59747448,18.25878719,12.64486527,13.94861695,11.48177341,4.191138186
FMR1,30.82421096,23.94677018,24.82866397,33.02596061,26.0455752,29.84193084,27.43773651,95.96409003,45.4038736,22.62488882
FN1,1896.854226,6736.643874,308.358121,167.0160873,506.8152984,379.5373986,260.3140053,63.36742938,5403.903923,131.7396293
FN3K,4.617035879,5.580256538,2.97547238,6.873747852,9.15443234,10.35626862,10.7400298,5.357945139,4.941522734,6.205061729
FN3KRP,7.651088028,9.710525157,8.661930707,8.568206625,8.951900651,8.046856806,7.578813481,11.31454337,8.749402018,12.31940618
FNBP1,197.8729662,228.614762,121.0356043,38.71678441,46.13671874,48.42547907,52.20059767,21.10252136,35.2592181,9.452740237
FNBP1L,22.3376593,17.09228184,21.8862524,57.73948196,38.44051456,47.63161876,48.3503983,73.36493595,34.79413361,52.77931161
FNBP4,39.7944521,37.2163566,48.83080784,31.33150184,33.13418431,36.66191262,42.83853395,41.18733246,34.67786248,31.18859974
FNDC1,85.21729079,39.72088119,9.257025184,1.918255215,7.169621788,7.866434007,6.646659951,3.53205322,62.78640651,1.32447224
FNDC3A,74.88392478,68.45700541,43.73944399,82.03738134,55.29115108,59.93645361,61.96794552,61.54153746,62.81547429,145.9640983
FNDC3B,61.82430901,60.28434623,48.20265256,80.31095165,78.54178897,64.69961548,60.87367833,136.7922306,139.4672122,38.10125623
FNDC4,1.319153108,1.054536669,0.363668846,0.383651043,2.875949983,1.11862135,0.445812558,0.239461235,0.872033424,0.435442928
FNIP1,36.67245641,39.28149091,29.22575094,27.75075877,32.40507023,37.99704133,30.96370855,24.57470927,38.22413174,26.43501444
FNIP2,31.57173106,25.44069713,21.1258539,52.97581484,61.2050764,54.84853069,57.02347897,16.22349869,37.26489497,20.66539564
FNTA,19.39155069,18.84984295,17.62140865,11.02996748,10.97721754,12.37700397,11.26689919,20.41407031,17.67321072,22.96961447
FNTB,4.983760443,4.608764632,1.556502663,2.98224744,1.717063659,1.330437715,1.080487526,1.55470207,2.373674979,5.982078663
FOCAD,20.44687318,29.87853895,15.14184834,28.23032257,19.60506749,20.64036813,23.14172459,39.51110382,17.96388853,18.08902498
FOLR2,2.990080379,2.987853895,5.388911089,1.150953129,7.048102775,3.355864049,2.391176446,0.119730618,3.284659229,0.798312035
FOPNL,10.28939424,10.89687891,11.93495033,16.75276221,9.802533745,11.1862135,12.76645052,28.73534823,17.99295631,19.19577576
FOS,223.6843954,50.22230885,63.27837929,32.16274576,280.4253765,123.7700397,51.71425669,27.95709922,30.66650873,18.25231608
FOSB,56.54769657,24.6058556,10.77782218,10.35857816,535.5747982,66.17908243,6.160318979,3.53205322,4.825251611,1.124894232
FOSL1,0.175887081,0.351512223,0.099182413,0.447592883,13.65063583,1.768143424,0.121585243,6.225992117,6.685589582,2.140927731
FOSL2,82.00735156,73.86150583,63.44368331,86.19360097,185.3164954,101.9027965,83.20483463,67.91719285,109.789008,56.4805765
FOXA1,0.04397177,0.922719585,2.909350772,23.75439374,11.2607619,17.57318056,20.99371863,0.74831636,0,1.306328785
FOXA2,0,0.483329306,2.710985947,2.749499141,2.389873929,4.835330995,4.944466549,11.73360053,6.540250678,20.71982601
FOXA3,0,0.351512223,1.256310561,11.79726957,5.063292223,5.737444987,6.038733736,9.129459594,1.075507889,13.77088261
FOXC1,2.198588514,1.625744031,2.115891471,0.863214847,11.54430627,3.031103012,1.864307059,0.718383706,11.85965456,1.469619883
FOXD2,0.04397177,0.351512223,1.190188952,7.257398895,6.278482357,9.74283111,9.686291026,3.861312418,0.72669452,0.399156018
FOXD2-AS1,0.263830622,1.186353752,3.669749269,4.699725276,7.048102775,9.381985513,12.48275162,8.470941197,1.627795724,2.195358097
FOXF1,50.3037052,49.69504051,10.08354529,9.30353779,14.50126893,14.68641578,11.42901284,4.729359396,3.31372701,7.692825068
FOXF2,23.08517939,22.62859935,7.240316126,3.293004785,3.686076739,4.799246436,4.174426677,0.957844941,0.697626739,3.011813588
FOXJ2,32.27527938,31.41640492,18.44792876,15.40998356,17.98481398,18.61963279,17.42721816,17.83986203,19.76609094,14.0611779
FOXJ3,37.28806119,35.3269784,35.24281731,39.0045227,32.04051319,40.08994579,40.60947116,34.6620138,30.40489871,33.0755191
FOXK1,81.83146448,108.4854598,48.36795658,36.03122711,45.73165536,45.25003782,50.61998951,125.4776873,65.72225237,63.99196702
FOXK2,30.56038034,23.24374574,20.3654554,24.48972491,22.4000048,20.53211445,19.2104684,35.3205322,31.85828775,48.93289908
FOXL1,0.395745932,0.61514639,1.024884931,3.293004785,2.470886605,2.16507358,1.823778645,2.634073588,5.203132762,3.683121436
FOXM1,0.131915311,1.142414724,16.10061166,24.42578307,9.113926002,12.30483485,16.08978049,30.2020483,14.65016152,32.65821963
FOXN2,10.9489708,8.260537238,30.71348713,20.78109816,14.50126893,14.7585849,12.48275162,28.22649311,30.78277986,26.58016209
FOXN3,157.0231917,147.5472556,104.8358102,58.21904576,100.3341987,90.8970058,87.17661924,30.38164422,45.66548362,41.69366039
FOXO1,48.76469324,27.90128269,79.31286934,36.6386746,52.49621377,35.72371407,38.38040838,23.07807655,27.29464616,9.670461701
FOXO3,122.5097492,64.97967074,107.8169029,72.79426859,113.0021508,79.47371675,72.62205508,90.75221624,69.15137847,94.98044445
FOXO3B,6.503424824,4.883383557,4.490649038,2.401335819,2.845975293,2.185641779,3.003966071,1.260763404,2.849514551,3.738096106
FOXO4,14.6425995,20.47558698,8.265201057,9.367479631,14.90633231,13.35128708,16.57612146,26.99925427,10.72601111,7.565820881
FOXP1,108.522329,129.0928639,68.10525671,59.68970809,59.82786091,67.22553466,65.5749744,40.58867937,47.43861825,36.68606672
FOXP2,80.07259367,91.39317795,8.496626686,4.571841595,10.41012881,11.61922821,9.524177369,0.179595926,0.610423397,0.471729839
FOXP4,19.39155069,30.05429506,23.67153583,26.15221276,19.44304214,21.00121373,23.38489507,46.75480618,29.21311969,68.49154394
FOXQ1,0.04397177,0.043939028,0.562033672,2.269935337,0.283544365,0.360845597,0.243170486,52.74133706,104.091723,4.027847087
FOXRED1,4.265261717,5.228744316,5.78564074,9.335508711,6.156963344,8.948970797,8.470438596,8.08181669,5.115929419,11.24894232
FOXRED2,5.276612433,3.471183201,4.364026158,4.635783435,5.144304899,4.763161876,3.64755729,12.66151281,4.156692653,12.70041874
